,iter_id,drnet_PEHE_out,drnet_ATE_metric_out,drnet_PEHE_in,drnet_ATE_metric_in
78,78,0.3344280270299693,0.017982456140350878,0.3322900339562814,0.0268640350877193
79,79,0.3196763714385853,0.010964912280701756,0.3234273692158639,0.019956140350877193
80,80,0.3422064627646514,0.035526315789473684,0.353398289295793,0.036513157894736845
81,81,0.33245498310218435,0.01842105263157895,0.3176117015830118,0.01644736842105263
82,82,0.36213305686887104,0.04868421052631579,0.34092238145278553,0.02960526315789474
83,83,0.29468984587725094,0.017543859649122806,0.3254551468813774,0.015789473684210527
84,84,0.32376621411677403,0.011842105263157895,0.3224086978061427,0.015570175438596491
85,85,0.3176117015830118,0.0035087719298245615,0.3203616377585937,0.019517543859649124
86,86,0.3120391338480345,0.011403508771929825,0.3213867976196448,0.01732456140350877
87,87,0.31483774712944423,0.01929824561403509,0.3207037218258972,0.015350877192982455
88,88,0.3257918827675008,0.016666666666666666,0.3179567442720317,0.016008771929824563
89,89,0.31553352200482904,0.011842105263157895,0.320874627098793,0.01699561403508772
90,90,0.3284733426658932,0.02280701754385965,0.31726628364331766,0.014473684210526316
91,91,0.3224086978061427,0.017105263157894735,0.32325781357159444,0.018092105263157895
92,92,0.3357369479899614,0.018859649122807017,0.31657431709728767,0.016228070175438595
93,93,0.3244428422615251,0.02982456140350877,0.3252866482178018,0.017214912280701756
94,94,0.3210454413920193,0.017982456140350878,0.3196763714385853,0.015789473684210527
95,95,0.32376621411677403,0.013596491228070176,0.3184736073782115,0.016776315789473684
96,96,0.32914029430219166,0.012719298245614035,0.32325781357159444,0.02094298245614035
97,97,0.31274113503640616,0.017982456140350878,0.3212161648507178,0.01567982456140351
98,98,0.3092151922007056,0.02368421052631579,0.33013819541242945,0.019736842105263157
99,99,0.3210454413920193,0.007456140350877194,0.3220684246793507,0.019956140350877193
